,finger,t,px,py,pz,fx,fy,fz,nx,ny,nz,taux,tauy,tauz,vx,vy,vz
840,RF,24,0.10316996019239294,-0.331485,0.9861567004317342,0.03612016501913484,0.16177515011565383,-0.2222538791284694,0.0,-1.0,0.0,0.0016690388053685465,0.0002562016085074347,0.00045773334147571423,9.219288333695008e-05,0.0,-3.641481261862367e-05
841,RF,24,0.10316097055561457,-0.3314839966253224,0.9861509971701952,0.014619713952463182,0.010445682060575973,-0.015070995834279191,0.0,-1.0,0.0,0.00011734099668143359,0.00011096257022168397,0.00019073534139006816,-8.98963677836706e-05,1.0033746775661712e-05,-5.7032615390362196e-05
842,RF,24,0.10318245493636517,-0.331485,0.9861512409155444,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00021484380750599885,-1.0033746775661712e-05,2.4374534923765623e-06
843,RF,24,0.10322593906474405,-0.331485,0.9851693274339866,0.035720528152992995,0.06933149662669434,-0.09643713039250507,0.0,-1.0,0.0,0.0007220698866018057,0.00017164528630055537,0.0003908571537488703,0.0004348412837887339,0.0,-0.0098191348155785
844,RF,24,0.10323183625207202,-0.331485,0.9851329783555252,0.00638158553459443,0.004641234886164414,-0.006689660961326079,0.0,-1.0,0.0,5.1345879272258936e-05,4.189732295148406e-05,7.804931226898903e-05,5.8971873279772824e-05,0.0,-0.00036349078461395123
845,RF,24,0.10316576224162506,-0.3314821103522612,0.9851303131116902,0.03355358680684397,0.023973800097311544,-0.03458932019021282,0.0,-1.0,0.0,0.00026767099636875363,0.00021870715240172894,0.0004112414897327061,-0.0006607401044696204,2.8896477387574393e-05,-2.6652438349650254e-05
846,RF,24,0.10313524107400959,-0.331485,0.9861506357268596,1.0106187672449239e-199,7.220799504981486e-200,-1.0418145854780177e-199,0.0,-1.0,0.0,8.132955830863927e-202,7.6448005133889325e-202,1.3188023246782548e-201,-0.00030521167615468747,-2.8896477387574393e-05,0.010203226151693778
847,RF,24,0.10309294683652323,-0.331485,0.985127427141523,0.041171866092980534,0.029417006683323213,-0.042442760808754816,0.0,-1.0,0.0,0.0003309198396366517,0.0002653174535322606,0.0005049019484229994,-0.00042294237486362185,0.0,-0.010232085853365547
848,RF,24,0.10313501560439817,-0.331485,0.9861339363820475,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0004206876787493652,0.0,0.01006509240524478
849,LF,24,0.10270953663787546,-0.331485,0.9649417812686781,0.19742224211060588,3.4426801961926814,-1.2292613469244396,0.0,-1.0,0.0,-0.011695396201563273,0.002985572348482601,0.006483112381167959,-0.004254789665227021,0.0,-0.2119215511336936
850,LF,24,0.1031203959088953,-0.331485,0.9647112036996561,0.08472199900826699,0.15815422687300557,-0.18988371442848606,0.0,-1.0,0.0,0.0011214783854188372,0.0008857790083371001,0.0012381450700432958,0.004108592710198311,0.0,-0.0023057756902200577
851,LF,24,0.10235803646862734,-0.3314062079297176,0.9647175143631166,0.11418979143972108,0.730029200791093,-0.6635981886591666,0.0,-1.0,0.0,0.003071019367261866,0.0014864375758478724,0.0021636917054855117,-0.007623594402679512,0.0007879207028238522,6.310663460462607e-05
852,LF,24,0.10234812989348085,-0.331485,0.9651349479588138,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-9.90657514648996e-05,-0.0007879207028238522,0.004174335956972364
853,LF,24,0.10342115712350047,-0.331485,0.9643593917166112,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.010730272300196186,0.0,-0.007755562422026019
854,LF,24,0.1023874848889495,-0.3313185171352404,0.9636976146599076,0.14739379373352368,0.97476920418344,-0.9636022228433447,0.0,-1.0,0.0,0.0051397893847527215,0.0010330980360683131,0.0018312589625051727,-0.010336722345509752,0.0016648286475956509,-0.006617770567036718
855,LF,24,0.10393233524600293,-0.331485,0.963715179355352,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.015448503570534289,-0.0016648286475956509,0.00017564695444449718
856,LF,24,0.10392591164184464,-0.331485,0.9636759247856802,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.423604158284357e-05,0.0,-0.000392545696717983
857,LF,24,0.10381213187113417,-0.331485,0.9627345657320661,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0011377977071047596,0.0,-0.009413590536141436
858,LF,24,0.10071610855914584,-0.33128229193508063,0.9636770034226836,0.3190492434397063,2.3219837972241595,-1.8236706386764379,0.0,-1.0,0.0,0.010255785906081885,0.0017492392425659748,0.004021453083350909,-0.030960233119883274,0.0020270806491934357,0.009424376906175258
859,FF,25,0.10135869803825312,-0.331485,1.0345471068818861,-0.02405215904363822,2.326013878557794,-2.9754151771076693,0.0,-1.0,0.0,0.01626854878812058,0.002500793305032832,0.0018234719825969995,0.006425894791072806,-0.0020270806491934357,0.7087010345920253
860,FF,25,0.10140309409933311,-0.331485,1.0345108548381576,0.004388273401314577,0.16058428059159074,-0.2277935397648186,0.0,-1.0,0.0,0.0013997217167070575,0.00024142398150133935,0.00019715773332284103,0.0004439606107999039,0.0,-0.00036252043728479677
861,FF,25,0.10130500763520889,-0.3314751672156847,1.034513843973288,0.0013698925341582395,0.04097252634004652,-0.0581188747513338,0.0,-1.0,0.0,0.0003625363356000333,6.398307756284996e-05,5.36518327927386e-05,-0.000980864641242224,9.832784315266796e-05,2.989135130304632e-05
862,FF,25,0.10164529179673631,-0.331485,1.033726656666292,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0034028416152742658,-9.832784315266796e-05,-0.007871873069960067
863,FF,25,0.10169943342875765,-0.331485,1.0335217367045666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0005414163202133171,0.0,-0.002049199617253361
864,FF,25,0.10131082469433811,-0.3314447620204844,1.0335221965014412,0.0005416838317063161,0.03966044353232723,-0.0562635445324498,0.0,-1.0,0.0,0.0003524906472347487,-1.1005555096897698e-06,2.6178579044832176e-06,-0.003886087344195377,0.0004023797951557828,4.597968745745362e-06
865,FF,25,0.10130436916099478,-0.331485,1.0345888386427935,0.005543495418345245,0.024057325552932333,-0.03408965606850867,0.0,-1.0,0.0,0.00021213101803859553,8.397871126449849e-05,9.376012819162005e-05,-6.455533343330266e-05,-0.0004023797951557828,0.010666421413523253
866,FF,25,0.099695506801072,-0.33143608864934865,1.0345495851403597,-0.004644933187940514,0.6171821112842046,-0.8756511498987417,0.0,-1.0,0.0,0.006712064861001059,0.000767895243900861,0.0005056284287350715,-0.016088623599227747,0.0004891135065132612,-0.0003925350243383363
867,FF,25,0.10014888287766742,-0.331485,1.0348280970941772,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.004533760765954159,-0.0004891135065132612,0.0027851195381756177
868,FF,25,0.09970233691532422,-0.3314003658956107,1.0335261450962405,0.0005680851691498845,0.09518749038541086,-0.13504139697344686,0.0,-1.0,0.0,0.0010391714971390456,-9.870078285380483e-06,-2.585652059224476e-06,-0.004465459623431978,0.0008463410438924734,-0.013019519979367011
869,MF,25,0.10485641534265969,-0.331485,1.0066704163348181,0.134169312718057,1.241209584311798,-1.3385861827074024,0.0,-1.0,0.0,0.00544708938633934,0.0012051379849440614,0.0016634424330498779,0.05154078427335465,-0.0008463410438924734,-0.2685572876142239
870,MF,25,0.10494205756543128,-0.331485,1.0066022392489697,0.02645157309892797,0.1261619209273482,-0.18278205174464504,0.0,-1.0,0.0,0.0011361289952915858,0.00023046194502631716,0.00032348865925055094,0.0008564222277158973,0.0,-0.0006817708584838655
871,MF,25,0.10474477183592014,-0.33146688326984397,1.0066019073680479,0.026834589980502283,0.03007991149908467,-0.044826406942667874,0.0,-1.0,0.0,0.00029492211202478965,0.00024403758776646666,0.0003403070653051658,-0.0019728572951113743,0.0001811673015600368,-3.3188092185554297e-06
872,MF,25,0.10511121243470356,-0.331485,1.0058573807689093,0.05390117779466572,0.3164908640752002,-0.43443856620888355,0.0,-1.0,0.0,0.0024580015383017543,0.0001475210263026137,0.0004124363004484918,0.003664405987834213,-0.0001811673015600368,-0.007445265991385952
873,MF,25,0.10516799079528145,-0.331485,1.005640524844515,0.036746368754346684,0.10580970985931049,-0.15654237858034417,0.0,-1.0,0.0,0.00095529231491349,0.00018764653774773173,0.00035107649369840944,0.0005677836057789432,0.0,-0.002168559243942436
874,MF,25,0.10474762751523105,-0.3314468446397988,1.0056280767155943,0.05546860091350235,0.07523168998518745,-0.1138375730547871,0.0,-1.0,0.0,0.0007547199721783434,0.0003904739142018944,0.0006257975419456992,-0.004203632800504065,0.0003815536020118637,-0.00012448128920761192
875,MF,25,0.10474224863178236,-0.331485,1.0067560148979942,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.378883448689531e-05,-0.0003815536020118637,0.01127938182399868
876,MF,25,0.10312970965134954,-0.331485,1.0069527906102833,5.387023442766698e-151,5.4891186949918475e-151,4.177845543583644e-151,0.0,-1.0,0.0,-9.69909728879013e-153,4.03629583953994e-153,7.203128311736824e-153,-0.01612538980432815,0.0,0.0019677571228915447
877,MF,25,0.10363143129794809,-0.331485,1.0069007154793987,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.005017216465985491,0.0,-0.0005207513088456572
878,MF,25,0.10313639777894047,-0.3314249396751319,1.00557015181126,0.16572018604312755,0.34418769128507115,-0.5132053122652174,0.0,-1.0,0.0,0.004059854083357125,0.0006953551485469544,0.0017773246601392938,-0.004950335190076205,0.000600603248680498,-0.013305636681386623
879,RF,25,0.10316074090405924,-0.331485,0.9861603419129961,0.21335199644117375,1.9781133491045848,-2.3675734598248384,0.0,-1.0,0.0,0.015837409746460807,0.001415013075887772,0.0026094224095976008,0.00024343125118772568,-0.000600603248680498,-0.1940980989826402
880,RF,25,0.10316996019239294,-0.331485,0.9861567004317342,0.03612016501913484,0.16177515011565383,-0.2222538791284694,0.0,-1.0,0.0,0.0016690388053685465,0.0002562016085074347,0.00045773334147571423,9.219288333695008e-05,0.0,-3.641481261862367e-05
881,RF,25,0.10316097055561457,-0.3314839966253224,0.9861509971701952,0.014619713952463182,0.010445682060575973,-0.015070995834279191,0.0,-1.0,0.0,0.00011734099668143359,0.00011096257022168397,0.00019073534139006816,-8.98963677836706e-05,1.0033746775661712e-05,-5.7032615390362196e-05
882,RF,25,0.10318245493636517,-0.331485,0.9861512409155444,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00021484380750599885,-1.0033746775661712e-05,2.4374534923765623e-06
883,RF,25,0.10322593906474405,-0.331485,0.9851693274339866,0.035720528152992995,0.06933149662669434,-0.09643713039250507,0.0,-1.0,0.0,0.0007220698866018057,0.00017164528630055537,0.0003908571537488703,0.0004348412837887339,0.0,-0.0098191348155785
884,RF,25,0.10323183625207202,-0.331485,0.9851329783555252,0.00638158553459443,0.004641234886164414,-0.006689660961326079,0.0,-1.0,0.0,5.1345879272258936e-05,4.189732295148406e-05,7.804931226898903e-05,5.8971873279772824e-05,0.0,-0.00036349078461395123
885,RF,25,0.10316576224162506,-0.3314821103522612,0.9851303131116902,0.03355358680684397,0.023973800097311544,-0.03458932019021282,0.0,-1.0,0.0,0.00026767099636875363,0.00021870715240172894,0.0004112414897327061,-0.0006607401044696204,2.8896477387574393e-05,-2.6652438349650254e-05
886,RF,25,0.10313524107400959,-0.331485,0.9861506357268596,1.0106187672449239e-199,7.220799504981486e-200,-1.0418145854780177e-199,0.0,-1.0,0.0,8.132955830863927e-202,7.6448005133889325e-202,1.3188023246782548e-201,-0.00030521167615468747,-2.8896477387574393e-05,0.010203226151693778
887,RF,25,0.10309294683652323,-0.331485,0.985127427141523,0.041171866092980534,0.029417006683323213,-0.042442760808754816,0.0,-1.0,0.0,0.0003309198396366517,0.0002653174535322606,0.0005049019484229994,-0.00042294237486362185,0.0,-0.010232085853365547
888,RF,25,0.10313501560439817,-0.331485,0.9861339363820475,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0004206876787493652,0.0,0.01006509240524478
889,LF,25,0.10270953663787546,-0.331485,0.9649417812686781,0.19742224211060588,3.4426801961926814,-1.2292613469244396,0.0,-1.0,0.0,-0.011695396201563273,0.002985572348482601,0.006483112381167959,-0.004254789665227021,0.0,-0.2119215511336936
890,LF,25,0.1031203959088953,-0.331485,0.9647112036996561,0.08472199900826699,0.15815422687300557,-0.18988371442848606,0.0,-1.0,0.0,0.0011214783854188372,0.0008857790083371001,0.0012381450700432958,0.004108592710198311,0.0,-0.0023057756902200577
891,LF,25,0.10235803646862734,-0.3314062079297176,0.9647175143631166,0.11418979143972108,0.730029200791093,-0.6635981886591666,0.0,-1.0,0.0,0.003071019367261866,0.0014864375758478724,0.0021636917054855117,-0.007623594402679512,0.0007879207028238522,6.310663460462607e-05
892,LF,25,0.10234812989348085,-0.331485,0.9651349479588138,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-9.90657514648996e-05,-0.0007879207028238522,0.004174335956972364
893,LF,25,0.10342115712350047,-0.331485,0.9643593917166112,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.010730272300196186,0.0,-0.007755562422026019
894,LF,25,0.1023874848889495,-0.3313185171352404,0.9636976146599076,0.14739379373352368,0.97476920418344,-0.9636022228433447,0.0,-1.0,0.0,0.0051397893847527215,0.0010330980360683131,0.0018312589625051727,-0.010336722345509752,0.0016648286475956509,-0.006617770567036718
895,LF,25,0.10393233524600293,-0.331485,0.963715179355352,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.015448503570534289,-0.0016648286475956509,0.00017564695444449718
896,LF,25,0.10392591164184464,-0.331485,0.9636759247856802,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.423604158284357e-05,0.0,-0.000392545696717983
897,LF,25,0.10381213187113417,-0.331485,0.9627345657320661,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0011377977071047596,0.0,-0.009413590536141436
898,LF,25,0.10071610855914584,-0.33128229193508063,0.9636770034226836,0.3190492434397063,2.3219837972241595,-1.8236706386764379,0.0,-1.0,0.0,0.010255785906081885,0.0017492392425659748,0.004021453083350909,-0.030960233119883274,0.0020270806491934357,0.009424376906175258
899,FF,26,0.10135869803825312,-0.331485,1.0345471068818861,-0.02405215904363822,2.326013878557794,-2.9754151771076693,0.0,-1.0,0.0,0.01626854878812058,0.002500793305032832,0.0018234719825969995,0.006425894791072806,-0.0020270806491934357,0.7087010345920253
900,FF,26,0.10140309409933311,-0.331485,1.0345108548381576,0.004388273401314577,0.16058428059159074,-0.2277935397648186,0.0,-1.0,0.0,0.0013997217167070575,0.00024142398150133935,0.00019715773332284103,0.0004439606107999039,0.0,-0.00036252043728479677
901,FF,26,0.10130500763520889,-0.3314751672156847,1.034513843973288,0.0013698925341582395,0.04097252634004652,-0.0581188747513338,0.0,-1.0,0.0,0.0003625363356000333,6.398307756284996e-05,5.36518327927386e-05,-0.000980864641242224,9.832784315266796e-05,2.989135130304632e-05
902,FF,26,0.10164529179673631,-0.331485,1.033726656666292,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0034028416152742658,-9.832784315266796e-05,-0.007871873069960067
903,FF,26,0.10169943342875765,-0.331485,1.0335217367045666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0005414163202133171,0.0,-0.002049199617253361
904,FF,26,0.10131082469433811,-0.3314447620204844,1.0335221965014412,0.0005416838317063161,0.03966044353232723,-0.0562635445324498,0.0,-1.0,0.0,0.0003524906472347487,-1.1005555096897698e-06,2.6178579044832176e-06,-0.003886087344195377,0.0004023797951557828,4.597968745745362e-06
905,FF,26,0.10130436916099478,-0.331485,1.0345888386427935,0.005543495418345245,0.024057325552932333,-0.03408965606850867,0.0,-1.0,0.0,0.00021213101803859553,8.397871126449849e-05,9.376012819162005e-05,-6.455533343330266e-05,-0.0004023797951557828,0.010666421413523253
906,FF,26,0.099695506801072,-0.33143608864934865,1.0345495851403597,-0.004644933187940514,0.6171821112842046,-0.8756511498987417,0.0,-1.0,0.0,0.006712064861001059,0.000767895243900861,0.0005056284287350715,-0.016088623599227747,0.0004891135065132612,-0.0003925350243383363
907,FF,26,0.10014888287766742,-0.331485,1.0348280970941772,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.004533760765954159,-0.0004891135065132612,0.0027851195381756177
908,FF,26,0.09970233691532422,-0.3314003658956107,1.0335261450962405,0.0005680851691498845,0.09518749038541086,-0.13504139697344686,0.0,-1.0,0.0,0.0010391714971390456,-9.870078285380483e-06,-2.585652059224476e-06,-0.004465459623431978,0.0008463410438924734,-0.013019519979367011
909,MF,26,0.1049256131213094,-0.331485,1.0034120878474924,0.2192619110491571,1.614436635213353,-1.305982954922977,0.0,-1.0,0.0,0.0011993854737857477,0.0008926235087157885,0.0013048130824117972,0.05223276205985172,-0.0008463410438924734,-0.3011405724874816
910,MF,26,0.10501756212397792,-0.331485,1.0032550621832688,0.042821165118215765,0.1646799480891193,-0.24418303702181188,0.0,-1.0,0.0,0.0015077907415806894,0.0001495735826196102,0.0003652879709341851,0.0009194900266852601,0.0,-0.0015702566422359787
911,MF,26,0.10465989629991676,-0.3314529853080134,1.0032451298847636,0.048091202016439,0.05977840506859247,-0.0925654354879817,0.0,-1.0,0.0,0.0006266073510025856,0.00034516969843360716,0.0005484552034437371,-0.0035766582406115965,0.0003201469198654827,-9.932298505210824e-05
912,MF,26,0.10304663270991801,-0.331485,1.0042586604659196,1.3517644407237826e-107,1.3114845025304118e-107,1.0296936871082814e-107,0.0,-1.0,0.0,-2.360497949792665e-109,1.0460026927710282e-109,1.766565040196802e-109,-0.01613263589998748,-0.0003201469198654827,0.010135305811560524
913,MF,26,0.10312271401165674,-0.331485,1.0042533122345265,1.5281149162481441e-108,1.482580078576363e-108,1.164026982093279e-108,0.0,-1.0,0.0,-2.6778103585764326e-110,1.1945793005146896e-110,1.99389061792013e-110,0.0007608130173872296,0.0,-5.348231393087488e-05
914,MF,26,0.10304755219482876,-0.3314771490179968,1.0042064329921863,4.3579782665603535e-99,4.22811903226128e-99,3.3196484346263633e-99,0.0,-1.0,0.0,-7.611064207884473e-101,3.3900730554908656e-101,5.673859858234899e-101,-0.0007516181682797052,7.85098200317691e-05,-0.0004687924234025864
915,MF,26,0.104657559351686,-0.331485,1.0039049909790867,-1.8934379157620415e-93,2.6694006778454524e-93,1.6242008474867885e-93,0.0,-1.0,0.0,-4.5513155217540084e-95,-1.6867891762311553e-95,-2.5335026831433736e-95,0.01610007156857232,-7.85098200317691e-05,-0.003014420130995621
916,MF,26,0.10359583123111304,-0.331485,1.0042103817357455,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.010617281205729523,0.0,0.0030539075665880766
917,MF,26,0.10304866287524841,-0.3314327492208,1.0031867026896235,0.17245179310731543,0.31165791935494846,-0.47314917699350634,0.0,-1.0,0.0,0.0037864730065768995,0.0007920570370542034,0.0019017995834488006,-0.005471683558646301,0.0005225077919995824,-0.010236790461219947
918,MF,26,0.10429437018752108,-0.331485,1.0039857633333882,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.012457073122726647,-0.0005225077919995824,0.007990606437646708
919,RF,26,0.10344826674306404,-0.331485,0.983045162869468,0.1944870016692416,1.9364786731066435,-0.8810663787212982,0.0,-1.0,0.0,-0.0033504285122677893,0.0017940547637131858,0.0032035429575172753,-0.008461034444570414,0.0,-0.20940600463920211
920,RF,26,0.10386071557413817,-0.331485,0.9828596068959642,0.02443920580463848,0.2419939197400313,-0.17188051053445846,0.0,-1.0,0.0,0.0002811299855326297,0.0002226849401565681,0.0003534955471153797,0.004124488310741359,0.0,-0.001855559735037815
921,RF,26,0.10346189796349715,-0.3314225252723757,0.982605707303741,0.011882376928802951,0.3329686811169202,-0.32431791423215006,0.0,-1.0,0.0,0.0016922256517931439,5.727074179729941e-05,0.00012079821892905553,-0.003988176106410196,0.000624747276242732,-0.002538995922232168
922,RF,26,0.10436229298436334,-0.331485,0.982617314305476,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00900395020866182,-0.000624747276242732,0.00011607001735081113
923,RF,26,0.10454199496691696,-0.331485,0.9822841194465602,-0.001726888822083987,0.05656168737747756,-0.062066842896536925,0.0,-1.0,0.0,0.000304986950270098,-4.2590848591531635e-05,-4.729882625691614e-05,0.0017970198255362613,0.0,-0.0033319485891580847
924,RF,26,0.10495039169314616,-0.331485,0.9816478894025271,0.0007882555987698547,0.3010888100932241,-0.28485841360597164,0.0,-1.0,0.0,0.000888753127263231,-0.000301753793859005,-0.0003164874962420434,0.004083967262291932,0.0,-0.006362300440331259
925,RF,26,0.10347074885524425,-0.3313852292198557,0.9815857302786326,0.013490265659845013,0.5051232882919,-0.6270798925631864,0.0,-1.0,0.0,0.004311502763790323,-0.0006012923446481819,-0.00039159834590295813,-0.014796428379019039,0.0009977078014428153,-0.0006215912389451184
